0,0.0836670058412431
1,0.078546626707244
2,0.0736187414761444
3,0.0688808938429023
4,0.0643305945905727
5,0.0599653202411148
6,0.0557825116115585
7,0.0517795722659701
8,0.0479538668523828
9,0.0443027193123612
10,0.0408234109491202
11,0.0375131783380484
12,0.0343692110610396
13,0.0313886492431121
14,0.0285685808662984
15,0.0259060388315604
16,0.0233979977343615
17,0.0210413703132485
18,0.0188330035230689
19,0.0167696741748374
20,0.0148480840722153
21,0.0130648545593063
22,0.0114165203749358
23,0.00989952268328285
24,0.00851020111754747
25,0.0072447846291678
26,0.00609938087539962
27,0.00506996379590266
28,0.00415235891362621
29,0.00334222572961982
30,0.00263503633719012
31,0.0020260490098194
32,0.00151027493328221
33,0.00108243529352825
34,0.000736904274601664
35,0.000467630467644326
36,0.000268023086951194
37,0.000130775764143178
38,4.75650979538728e-05
39,8.44120769258022e-06
40,0
